Year,Yr,YrsInOrg,Entry Point,EP,Block,BL,System,Sys,Plot,PL,SpringCoverCrop,CashCrop,CC,FallCoverCrop,TillageTreatment,CurrentTillage,TillageforCurrentCropEstablishment,NumSoilDistrubEvents,NUmAboveGroundDistrub,NumDaysSinceLastSoilDisturb,SDR,Total_NumofDisturb,SamplingEvent,SE,SETiming,CurrentCrop,SampleDate,Plot,MatricPotential,Gravimetric,WaxwormRotten,WaxwormTotal ,WaxwormTotal_Infected,Percent_Waxworm_Infect,MealwormTotal ,MealwormTotal_Infect,Perc_Meal_Infect,barpH,barEC,ActiveCmg/kg,SoilStandardAbsorbance,SoultionStandardAbsorbance,y-intercept,slope,ActiveC/mg/kgLEWIS,AggregateStability,SampleDateCheck,Plot Number Check,aalpH,P,K,Mg,Ca,CEC,%CECK,%CECMg,%CECCa,zinc,copper,sulfur,OrganicMatterPerc,salts,SandPerc,SiltPerc,ClayPerc,SoilTexturalClass,g,Cornell_soil_texture_class,Cornell_soil_texture_sand,Cornell_soil_texture_silt,Cornell_soil_texture_clay,Cornell_pred_water_capacity,Cornell_pred_water_capacity_rating,Cornell_aggregate_stability,Cornell_aggregate_stability_rating,Cornell_organic_matter,Cornell_organic_matter_rating,Cornell_soc,Cornell_total_c,Cornell_total_n,Cornell_ace_soil_protein_index,Cornell_ace_soil_protein_index_rating,Cornell_respiration,Cornell_respiration_rating,Cornell_active_carbon,Cornell_active_carbon_rating,Cornell_ph,Cornell_ph_rating,Cornell_p,Cornell_p_rating,Cornell_k,Cornell_k_rating,Cornell_mg,Cornell_fe,Cornell_mn,Cornell_zn,Cornell_minor_elements_rating,Cornell_overall score,Cornell_Mod. Morgan Al. ppm,Cornell_Mod. Morgan Ca. ppm,Cornell_Mod. Morgan Cu. ppm,Cornell_Mod. Morgan S. ppm,Cornell_Mod. Morgan B. ppm,Sample number
2022,Yr2,9,3,EP3,2,BL2,4,Sys4,231,PL231,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,3,439,9,3,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,231,1450,0.13,6,15,0,0,14,4,28.57,6.7,54.33,343.41,0.475,1.047,-0.001,0.021,,.,6/20/2022,231,6.6,21,57,187,1498.2,11.4,1.3,13.7,65.7,1.8,3.9,7.5,2.09,0.08,34.33,39.48,26.19,Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,317
2022,Yr2,9,3,EP3,3,BL3,4,Sys4,311,PL311,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,3,439,9,3,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,311,2400,0.14,9,15,4,26.67,15,1,6.67,6.8,49.06,371.38,0.483,1.049,-0.001,0.021,,.,6/20/2022,311,6.6,21,80,161,1372.6,10.6,1.9,12.6,64.7,1.5,2.6,7.6,2.44,0.08,20.1,44.89,35.01,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,321
2022,Yr2,9,3,EP3,4,BL4,4,Sys4,411,PL411,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,3,439,9,3,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,411,3150,0.14,11,15,0,0,15,2,13.33,7.03,58.26,400.36,0.477,1.051,-0.001,0.02,,.,6/20/2022,411,6.8,11,85,244,1606.9,12.3,1.8,16.6,65.4,1.7,1.7,6.4,2.62,0.09,11.05,51.81,37.14,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,329
2022,Yr2,9,1,EP1,1,BL1,1,Sys1,111,PL111,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,no-till,none,0,6,330,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,111,50,0.2,0,15,6,40,15,1,6.67,6.64,83.78,406.02,0.487,1.052,-0.001,0.021,,,9/23/2022,111,6.7,12,95,193,1691.9,12.3,2,13.1,68.7,1.4,4,7.4,2.42,0.08,24.1,46,30,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,337
2022,Yr2,9,1,EP1,2,BL2,1,Sys1,211,PL211,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,no-till,none,0,6,330,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,211,32,0.18,0,14,1,7.14,15,0,0,6.9,63.5,364,0.483,1.049,-0.001,0.021,,,9/23/2022,211,6.67,13,120,167,1460.7,11,2.8,12.6,66.4,1.4,3.4,7.1,2.19,0.06,30.1,39.8,30.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,349
2022,Yr2,9,1,EP1,3,BL3,1,Sys1,334,PL334,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,no-till,none,0,6,330,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,334,44,0.16,2,15,1,6.67,15,0,0,6.64,69.9,308.69,0.467,1.054,-0.001,0.02,,,9/23/2022,334,6.59,16,92,105,951,7.9,3,11.1,60.5,1.3,1.1,7.9,1.82,0.08,37.5,35.7,26.8,Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,372
2022,Yr2,9,1,EP1,4,BL4,1,Sys1,424,PL424,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,standard,no-till,none,0,6,330,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,424,42,0.21,2,15,11,73.33,15,2,6.67,6.49,94.9,348.17,0.477,1.041,-0.001,0.02,,,9/23/2022,424,6.51,26,129,108,1080.6,8.6,3.8,10.4,62.6,1.5,1.1,6.6,2.19,0.11,30.9,34.3,34.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,380
2022,Yr2,9,1,EP1,1,BL1,2,Sys2,112,PL112,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,3,3,13,74,6,3,SE3,Late Summer,Oat/Pea/Radish,9/23/2022,112,13.5,0.22,0,15,1,6.67,15,2,13.33,7.03,100.4,441.74,0.456,1.057,-0.001,0.02,,,9/23/2022,112,7,16,128,211,1528.7,9.7,3.4,18.1,78.6,1.4,3.3,7.9,2.5,0.09,18.2,52.4,29.4,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,338
2022,Yr2,9,1,EP1,2,BL2,2,Sys2,212,PL212,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,3,3,13,74,6,3,SE3,Late Summer,Oat/Pea/Radish,9/23/2022,212,16,0.21,6,15,1,6.67,15,4,26.67,6.64,97,382.91,0.477,1.051,-0.001,0.02,,,9/23/2022,212,6.46,19,132,132,1373.3,10.5,3.2,10.5,65.4,1.6,3.5,9,2.34,0.08,26.2,45.9,27.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,350
2022,Yr2,9,1,EP1,3,BL3,2,Sys2,333,PL333,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,3,3,13,74,6,3,SE3,Late Summer,Oat/Pea/Radish,9/23/2022,333,14,0.18,0,13,0,0,15,0,0,7.01,92,352.2,0.483,1.049,-0.001,0.021,,,9/23/2022,333,6.99,10,84,261,1521.7,10,2.2,21.8,76.1,1.6,4.1,7.6,2.07,0.08,34.7,33.4,32,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,371
2022,Yr2,9,1,EP1,4,BL4,2,Sys2,423,PL423,Winter Wheat,Winter Wheat,W,Oat/Pea/Radish,shallow,shallow,highspeed disk,3,3,13,74,6,3,SE3,Late Summer,Oat/Pea/Radish,9/23/2022,423,20,0.23,0,15,3,20,15,0,0,6.52,101.9,433.65,0.487,1.052,-0.001,0.021,,,9/23/2022,423,6.66,23,151,134,1183.4,9.4,4.1,11.9,62.8,1.9,2.2,9,2.49,0.08,18.2,48,33.8,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,379
2022,Yr2,9,1,EP1,1,BL1,3,Sys3,114,PL114,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,no-till,none,0,6,13,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,114,27,0.21,0,15,3,20,15,1,6.67,7,79.62,379.25,0.477,1.051,-0.001,0.02,,,9/23/2022,114,7,10,107,219,1615.4,10.2,2.7,17.9,79.4,1.2,3.3,6.5,2.53,0.09,21.2,43.4,35.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,340
2022,Yr2,9,1,EP1,2,BL2,3,Sys3,214,PL214,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,no-till,none,0,6,13,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,214,60,0.18,0,15,0,0,15,0,0,6.52,70.1,370.59,0.429,1.053,-0.001,0.02,,,9/23/2022,214,6.49,16,94,106,1086.4,8.8,2.8,10.1,62,1.1,2.7,6.4,2.39,0.06,30.4,41.9,27.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,352
2022,Yr2,9,1,EP1,3,BL3,3,Sys3,331,PL331,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,no-till,none,0,6,13,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,331,26,0.19,3,15,3,20,15,1,6.67,7.33,100.3,389.02,0.487,1.052,-0.001,0.021,,,9/23/2022,331,7.37,17,114,392,1796.2,12.5,2.3,26.1,71.6,1.7,3.7,6.6,2.11,0.1,34.3,35.2,30.5,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,369
2022,Yr2,9,1,EP1,4,BL4,3,Sys3,421,PL421,Winter Wheat/ Red Clover,Winter Wheat/ Red Clover,W,Red Clover/ Cereal Rye,reduced,no-till,none,0,6,13,20,6,3,SE3,Late Summer,Red Clover,9/23/2022,421,64,0.21,0,15,3,20,15,1,6.67,6.37,127.4,397.17,0.483,1.049,-0.001,0.021,,,9/23/2022,421,6.34,20,147,112,1030.7,8.7,4.4,10.8,59.5,1.7,1.4,8.2,2.51,0.12,22.5,48.1,29.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,377
2022,Yr2,9,2,EP2,1,BL1,1,Sys1,121,PL121,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,12,2,80,200,14,3,SE3,Late Summer,Corn,9/23/2022,121,9.5,0.22,4,14,5,35.71,15,5,33.33,6.59,94.06,406.09,0.477,1.041,-0.001,0.02,,,9/23/2022,121,6.6,12,105,155,1412.7,10.6,2.5,12.2,66.5,1.1,3,7.4,2.39,0.1,20.4,43.7,35.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,341
2022,Yr2,9,2,EP2,2,BL2,1,Sys1,221,PL221,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,12,2,80,200,14,3,SE3,Late Summer,Corn,9/23/2022,221,36,0.18,2,15,6,40,15,3,20,6.6,102.7,353.25,0.456,1.057,-0.001,0.02,,,9/23/2022,221,6.44,17,80,110,1182.9,9.2,2.2,9.9,64,1.2,3.6,8.8,1.96,0.09,28.1,41.4,30.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,353
2022,Yr2,9,2,EP2,3,BL3,1,Sys1,323,PL323,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,12,2,80,200,14,3,SE3,Late Summer,Corn,9/23/2022,323,67,0.18,0,15,5,33.33,15,3,20,6.43,82.3,333.77,0.429,1.053,-0.001,0.02,,,9/23/2022,323,6.45,21,76,100,908.1,7.8,2.5,10.7,58.4,1.1,2.8,7.6,1.95,0.08,24.8,42.1,33.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367
2022,Yr2,9,2,EP2,4,BL4,1,Sys1,432,PL432,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,12,2,80,200,14,3,SE3,Late Summer,Corn,9/23/2022,432,41,0.2,3,15,6,40,13,1,7.69,6.34,83.1,379.46,0.475,1.047,-0.001,0.021,,,9/23/2022,432,6.44,27,104,107,1045.5,8.6,3.1,10.4,60.9,1.4,1,8.9,2.17,0.12,21.8,43.4,34.7,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,382
2022,Yr2,9,2,EP2,1,BL1,2,Sys2,122,PL122,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,11,1,87,179,12,3,SE3,Late Summer,Corn,9/23/2022,122,11.5,0.21,5,15,6,40,15,0,0,6.45,72.12,364.03,0.475,1.047,-0.001,0.021,,,9/23/2022,122,6.6,21,93,93,1001.7,8.2,2.9,9.4,60.9,1.3,2.8,7.7,2.33,0.07,16.8,53,30.3,Silty Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,342
2022,Yr2,9,2,EP2,2,BL2,2,Sys2,224,PL224,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,11,1,87,179,12,3,SE3,Late Summer,Corn,9/23/2022,224,8,0.22,2,15,5,33.33,15,0,0,6.74,94.2,418.51,0.477,1.041,-0.001,0.02,,,9/23/2022,224,6.68,29,126,167,1403.7,10.7,3,13,65.4,2.1,3.7,9.4,2.25,0.09,26.1,41.6,32.3,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,356
2022,Yr2,9,2,EP2,3,BL3,2,Sys2,324,PL324,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,11,1,87,179,12,3,SE3,Late Summer,Corn,9/23/2022,324,45,0.21,4,15,3,20,15,1,6.67,6.37,124.7,372.76,0.467,1.054,-0.001,0.02,,,9/23/2022,324,6.46,33,87,95,965.2,8,2.8,9.8,60,1.7,1.3,8.8,2.23,0.09,23.4,46.8,29.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,368
2022,Yr2,9,2,EP2,4,BL4,2,Sys2,433,PL433,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,11,1,87,179,12,3,SE3,Late Summer,Corn,9/23/2022,433,21,0.2,2,15,4,26.67,15,0,0,6.28,98.1,393.65,0.477,1.041,-0.001,0.02,,,9/23/2022,433,6.42,31,111,92,1022.2,8.4,3.4,9.2,61.1,1.7,2.4,9.4,2.37,0.09,26.4,43.9,29.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,383
2022,Yr2,9,2,EP2,1,BL1,3,Sys3,124,PL124,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,11,2,87,182,13,3,SE3,Late Summer,Corn,9/23/2022,124,60,0.2,2,15,13,86.67,15,9,60,6.36,85.61,397.12,0.438,1.062,-0.001,0.021,,,9/23/2022,124,6.42,22,76,98,1012.2,8.9,2.2,9.2,57,1.3,2.9,8.1,2.47,0.08,25.9,46.5,27.6,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,344
2022,Yr2,9,2,EP2,2,BL2,3,Sys3,222,PL222,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,11,2,87,182,13,3,SE3,Late Summer,Corn,9/23/2022,222,13,0.21,4,15,2,13.33,14,1,7.14,6.45,90.4,357.29,0.471,1.05,-0.001,0.021,,,9/23/2022,222,6.39,15,98,129,1418.7,10.6,2.4,10.1,66.8,1.1,2.9,8.4,2.04,0.08,22.9,38.6,38.5,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,354
2022,Yr2,9,2,EP2,3,BL3,3,Sys3,322,PL322,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,11,2,87,182,13,3,SE3,Late Summer,Corn,9/23/2022,322,80,0.19,3,15,6,40,15,2,13.33,6.13,113.7,380.94,0.456,1.057,-0.001,0.02,,,9/23/2022,322,6.21,26,89,91,961.7,8.6,2.7,8.8,55.9,1.7,1.2,9.7,2.31,0.12,21.2,43.5,35.3,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,366
2022,Yr2,9,2,EP2,4,BL4,3,Sys3,431,PL431,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,11,2,87,182,13,3,SE3,Late Summer,Corn,9/23/2022,431,27,0.2,3,13,3,23.08,15,0,0,6.25,115.9,375.03,0.471,1.05,-0.001,0.021,,,9/23/2022,431,6.4,16,91,97,1010.4,8.3,2.8,9.7,60.9,1.2,1.8,8,2.2,0.11,23.9,40.7,35.4,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,381
2022,Yr2,9,2,EP2,1,BL1,4,Sys4,123,PL123,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,7,163,93,12,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,123,7,0.22,3,15,3,20,15,4,26.67,6.64,75.77,386.15,0.471,1.05,-0.001,0.021,,,9/23/2022,123,6.5,11,135,161,1401.6,10.7,3.2,12.5,65.5,1.1,2.9,7.9,2.39,0.08,20.1,45.8,34.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,343
2022,Yr2,9,2,EP2,2,BL2,4,Sys4,223,PL223,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,7,163,93,12,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,223,75,0.18,2,14,6,42.86,15,0,0,6.8,66.5,390.87,0.467,1.054,-0.001,0.02,,,9/23/2022,223,6.81,14,106,169,1516.7,9.3,2.9,15.2,81.9,1.4,3.5,7.6,2.09,0.06,27.4,40.9,31.8,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,355
2022,Yr2,9,2,EP2,3,BL3,4,Sys4,321,PL321,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,7,163,93,12,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,321,42,0.2,2,15,3,20,15,1,6.67,6.64,73,350.07,0.475,1.047,-0.001,0.021,,,9/23/2022,321,6.54,15,101,106,1024.5,8.5,3.1,10.4,60.5,1,2.4,7.7,1.98,0.07,21.1,44.8,34.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365
2022,Yr2,9,2,EP2,4,BL4,4,Sys4,434,PL434,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,7,163,93,12,3,SE3,Late Summer,Alfalfa/Orchardgrass,9/23/2022,434,53,0.18,2,15,4,26.67,15,0,0,6.44,82.3,356.65,0.438,1.062,-0.001,0.021,,,9/23/2022,434,6.53,30,121,85,906.5,7.6,4.1,9.4,60,1.4,1,8.2,2.26,0.06,22.3,45.1,32.6,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,384
2022,Yr2,9,3,EP3,1,BL1,1,Sys1,131,PL131,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,131,21,0.2,5,15,9,60,15,2,13.33,6.48,64.8,398.12,0.456,1.057,-0.001,0.02,,,9/23/2022,131,6.49,21,86,107,1058.6,8.6,2.6,10.4,61.5,1.2,3,7.7,2.05,0.07,25.5,42.4,32.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345
2022,Yr2,9,3,EP3,2,BL2,1,Sys1,233,PL233,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,233,24,0.18,4,15,7,46.67,15,2,13.33,6.42,74.5,375.09,0.438,1.062,-0.001,0.021,,,9/23/2022,233,6.44,29,66,101,978.2,8.1,2.1,10.4,60.4,1.6,3.7,7.2,1.94,0.08,38.4,34.6,27.1,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,359
2022,Yr2,9,3,EP3,3,BL3,1,Sys1,313,PL313,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,313,42,0.21,1,15,11,73.33,15,5,33.33,6.54,88,367.69,0.477,1.051,-0.001,0.02,,,9/23/2022,313,6.52,23,104,123,1102.9,9,3,11.4,61.2,1.5,3.2,8.7,2.32,0.08,21.7,43.4,34.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,363
2022,Yr2,9,3,EP3,4,BL4,1,Sys1,413,PL413,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,413,13,0.21,1,15,7,46.67,15,0,0,6.89,76.7,396.38,0.475,1.047,-0.001,0.021,,,9/23/2022,413,6.84,9,102,198,1364.2,8.7,3,18.9,78.1,1.1,1.6,6.6,2.28,0.07,25.2,41.9,32.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,375
2022,Yr2,9,3,EP3,1,BL1,2,Sys2,132,PL132,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,132,41,0.22,7,15,7,46.67,15,8,53.33,6.37,81.4,418.29,0.467,1.054,-0.001,0.02,,,9/23/2022,132,6.33,38,186,93,917.5,8.6,5.5,9,53.1,2.2,3.4,9.5,2.42,0.09,27.1,44,28.9,Clay Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,346
2022,Yr2,9,3,EP3,2,BL2,2,Sys2,232,PL232,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,232,18,0.18,5,15,0,0,15,0,0,6.9,96,417.78,0.467,1.054,-0.001,0.02,,,9/23/2022,232,6.7,30,84,186,1360.2,10.6,2,14.7,64.4,2.2,3.9,7.4,1.84,0.09,44.3,29.8,25.9,Loam,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,358
2022,Yr2,9,3,EP3,3,BL3,2,Sys2,312,PL312,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,312,42,0.21,2,14,4,28.57,14,0,0,6.84,75.9,427.09,0.477,1.041,-0.001,0.02,,,9/23/2022,312,6.79,19,110,207,1489.8,11.5,2.5,15.1,65,1.5,1.3,7,2.59,0.07,20,37.6,42.4,Clay,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,362
2022,Yr2,9,3,EP3,4,BL4,2,Sys2,412,PL412,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,12,1,77,197,13,3,SE3,Late Summer,Soybean,9/23/2022,412,24,0.21,3,15,4,26.67,15,0,0,7.08,109.6,446.36,0.467,1.054,-0.001,0.02,,,9/23/2022,412,7.27,9,148,400,2198,14.7,2.6,22.7,74.7,1.8,2.3,7.2,2.56,0.08,21.7,36.9,41.4,Clay,9/23/2022,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,374
